time,value
"2020-01-07T20:30:00.000Z",0
"2020-01-07T20:45:00.000Z",0
"2020-01-07T21:00:00.000Z",0
"2020-01-07T21:15:00.000Z",0
"2020-01-07T21:30:00.000Z",0
"2020-01-07T21:45:00.000Z",0
"2020-01-07T22:00:00.000Z",0
"2020-01-07T22:15:00.000Z",0
"2020-01-07T22:30:00.000Z",0
"2020-01-07T22:45:00.000Z",0
"2020-01-07T23:00:00.000Z",0
"2020-01-07T23:15:00.000Z",0
"2020-01-07T23:30:00.000Z",0
"2020-01-07T23:45:00.000Z",0
"2020-01-08T00:00:00.000Z",0
"2020-01-08T00:15:00.000Z",0
"2020-01-08T00:30:00.000Z",0
"2020-01-08T00:45:00.000Z",0
"2020-01-08T01:00:00.000Z",0
"2020-01-08T01:15:00.000Z",0
"2020-01-08T01:30:00.000Z",0
"2020-01-08T01:45:00.000Z",0
"2020-01-08T02:00:00.000Z",0
"2020-01-08T02:15:00.000Z",0
"2020-01-08T02:30:00.000Z",0
"2020-01-08T02:45:00.000Z",0
"2020-01-08T03:00:00.000Z",0
"2020-01-08T03:15:00.000Z",0
"2020-01-08T03:30:00.000Z",0
"2020-01-08T03:45:00.000Z",0
"2020-01-08T04:00:00.000Z",0
"2020-01-08T04:15:00.000Z",0
"2020-01-08T04:30:00.000Z",0
"2020-01-08T04:45:00.000Z",0
"2020-01-08T05:00:00.000Z",0
"2020-01-08T05:15:00.000Z",0
"2020-01-08T05:30:00.000Z",0
"2020-01-08T05:45:00.000Z",0
"2020-01-08T06:00:00.000Z",0
"2020-01-08T06:15:00.000Z",0
"2020-01-08T06:30:00.000Z",0
"2020-01-08T06:45:00.000Z",0
"2020-01-08T07:00:00.000Z",0
"2020-01-08T07:15:00.000Z",0
"2020-01-08T07:30:00.000Z",13.1605
"2020-01-08T07:45:00.000Z",8.335
"2020-01-08T08:00:00.000Z",20.6181
"2020-01-08T08:15:00.000Z",25.0049
"2020-01-08T08:30:00.000Z",35.0946
"2020-01-08T08:45:00.000Z",46.0617
"2020-01-08T09:00:00.000Z",54.8354
"2020-01-08T09:15:00.000Z",78.963
"2020-01-08T09:30:00.000Z",68.8732
"2020-01-08T09:45:00.000Z",71.0667
"2020-01-08T10:00:00.000Z",92.5621
"2020-01-08T10:15:00.000Z",117.1284
"2020-01-08T10:30:00.000Z",146.5201
"2020-01-08T10:45:00.000Z",182.0535
"2020-01-08T11:00:00.000Z",258.3843
"2020-01-08T11:15:00.000Z",552.302
"2020-01-08T11:30:00.000Z",515.4526
"2020-01-08T11:45:00.000Z",502.7308
"2020-01-08T12:00:00.000Z",242.5917
"2020-01-08T12:15:00.000Z",233.3794
"2020-01-08T12:30:00.000Z",242.1531
"2020-01-08T12:45:00.000Z",500.5374
"2020-01-08T13:00:00.000Z",456.6691
"2020-01-08T13:15:00.000Z",370.2485
"2020-01-08T13:30:00.000Z",280.7572
"2020-01-08T13:45:00.000Z",218.9029
"2020-01-08T14:00:00.000Z",189.5111
"2020-01-08T14:15:00.000Z",291.2856
"2020-01-08T14:30:00.000Z",296.1111
"2020-01-08T14:45:00.000Z",188.6337
"2020-01-08T15:00:00.000Z",326.3802
"2020-01-08T15:15:00.000Z",81.1564
"2020-01-08T15:30:00.000Z",50.8872
"2020-01-08T15:45:00.000Z",73.2601
"2020-01-08T16:00:00.000Z",37.2881
"2020-01-08T16:15:00.000Z",28.0757
"2020-01-08T16:30:00.000Z",20.6181
"2020-01-08T16:45:00.000Z",5.2642
"2020-01-08T17:00:00.000Z",7.8963
"2020-01-08T17:15:00.000Z",0
"2020-01-08T17:30:00.000Z",0
"2020-01-08T17:45:00.000Z",0
"2020-01-08T18:00:00.000Z",0
"2020-01-08T18:15:00.000Z",0
"2020-01-08T18:30:00.000Z",0
"2020-01-08T18:45:00.000Z",0
"2020-01-08T19:00:00.000Z",0
"2020-01-08T19:15:00.000Z",0
"2020-01-08T19:30:00.000Z",0
"2020-01-08T19:45:00.000Z",0
"2020-01-08T20:00:00.000Z",0
"2020-01-08T20:15:00.000Z",0
"2020-01-08T20:30:00.000Z",0
"2020-01-08T20:45:00.000Z",0
"2020-01-08T21:00:00.000Z",0
"2020-01-08T21:15:00.000Z",0
"2020-01-08T21:30:00.000Z",0
"2020-01-08T21:45:00.000Z",0
"2020-01-08T22:00:00.000Z",0
"2020-01-08T22:15:00.000Z",0
"2020-01-08T22:30:00.000Z",0
"2020-01-08T22:45:00.000Z",0
"2020-01-08T23:00:00.000Z",0
"2020-01-08T23:15:00.000Z",0
"2020-01-08T23:30:00.000Z",0
"2020-01-08T23:45:00.000Z",0
"2020-01-09T00:00:00.000Z",0
"2020-01-09T00:15:00.000Z",0
"2020-01-09T00:30:00.000Z",0
"2020-01-09T00:45:00.000Z",0
"2020-01-09T01:00:00.000Z",0
"2020-01-09T01:15:00.000Z",0
"2020-01-09T01:30:00.000Z",0
"2020-01-09T01:45:00.000Z",0
"2020-01-09T02:00:00.000Z",0
"2020-01-09T02:15:00.000Z",0
"2020-01-09T02:30:00.000Z",0
"2020-01-09T02:45:00.000Z",0
"2020-01-09T03:00:00.000Z",0
"2020-01-09T03:15:00.000Z",0
"2020-01-09T03:30:00.000Z",0
"2020-01-09T03:45:00.000Z",0
"2020-01-09T04:00:00.000Z",0
"2020-01-09T04:15:00.000Z",0
"2020-01-09T04:30:00.000Z",0
"2020-01-09T04:45:00.000Z",0
"2020-01-09T05:00:00.000Z",0
"2020-01-09T05:15:00.000Z",0
"2020-01-09T05:30:00.000Z",0
"2020-01-09T05:45:00.000Z",0
"2020-01-09T06:00:00.000Z",0
"2020-01-09T06:15:00.000Z",0
"2020-01-09T06:30:00.000Z",0
"2020-01-09T06:45:00.000Z",0
"2020-01-09T07:00:00.000Z",0
"2020-01-09T07:15:00.000Z",0
"2020-01-09T07:30:00.000Z",0
"2020-01-09T07:45:00.000Z",3.9481
"2020-01-09T08:00:00.000Z",13.5992
"2020-01-09T08:15:00.000Z",10.9671
"2020-01-09T08:30:00.000Z",15.3539
"2020-01-09T08:45:00.000Z",31.5852
"2020-01-09T09:00:00.000Z",68.8732
"2020-01-09T09:15:00.000Z",113.6189
"2020-01-09T09:30:00.000Z",138.1852
"2020-01-09T09:45:00.000Z",128.5341
"2020-01-09T10:00:00.000Z",270.6675
"2020-01-09T10:15:00.000Z",146.0815
"2020-01-09T10:30:00.000Z",216.2708
"2020-01-09T10:45:00.000Z",150.907
"2020-01-09T11:00:00.000Z",82.4724
"2020-01-09T11:15:00.000Z",153.9778
"2020-01-09T11:30:00.000Z",182.9308
"2020-01-09T11:45:00.000Z",181.6148
"2020-01-09T12:00:00.000Z",106.1613
"2020-01-09T12:15:00.000Z",159.6806
"2020-01-09T12:30:00.000Z",120.6378
"2020-01-09T12:45:00.000Z",182.4922
"2020-01-09T13:00:00.000Z",144.7654
"2020-01-09T13:15:00.000Z",546.1604
"2020-01-09T13:30:00.000Z",199.1621
"2020-01-09T13:45:00.000Z",249.6107
"2020-01-09T14:00:00.000Z",196.9687
"2020-01-09T14:15:00.000Z",159.6806
"2020-01-09T14:30:00.000Z",175.0345
"2020-01-09T14:45:00.000Z",175.9119
"2020-01-09T15:00:00.000Z",160.9967
"2020-01-09T15:15:00.000Z",159.6806
"2020-01-09T15:30:00.000Z",195.214
"2020-01-09T15:45:00.000Z",82.4724
"2020-01-09T16:00:00.000Z",49.1325
"2020-01-09T16:15:00.000Z",23.6889
"2020-01-09T16:30:00.000Z",21.4955
"2020-01-09T16:45:00.000Z",19.3021
"2020-01-09T17:00:00.000Z",5.7029
"2020-01-09T17:15:00.000Z",12.7218
"2020-01-09T17:30:00.000Z",0
"2020-01-09T17:45:00.000Z",0
"2020-01-09T18:00:00.000Z",0
"2020-01-09T18:15:00.000Z",0
"2020-01-09T18:30:00.000Z",0
"2020-01-09T18:45:00.000Z",0
"2020-01-09T19:00:00.000Z",0
"2020-01-09T19:15:00.000Z",0
"2020-01-09T19:30:00.000Z",0
"2020-01-09T19:45:00.000Z",0
"2020-01-09T20:00:00.000Z",0
"2020-01-09T20:15:00.000Z",0
"2020-01-09T20:30:00.000Z",0
"2020-01-09T20:45:00.000Z",0
"2020-01-09T21:00:00.000Z",0
"2020-01-09T21:15:00.000Z",0
"2020-01-09T21:30:00.000Z",0
"2020-01-09T21:45:00.000Z",0
"2020-01-09T22:00:00.000Z",0
"2020-01-09T22:15:00.000Z",0
"2020-01-09T22:30:00.000Z",0
"2020-01-09T22:45:00.000Z",0
"2020-01-09T23:00:00.000Z",0
"2020-01-09T23:15:00.000Z",0
"2020-01-09T23:30:00.000Z",0
"2020-01-09T23:45:00.000Z",0
"2020-01-10T00:00:00.000Z",0
"2020-01-10T00:15:00.000Z",0
"2020-01-10T00:30:00.000Z",0
"2020-01-10T00:45:00.000Z",0
"2020-01-10T01:00:00.000Z",0
"2020-01-10T01:15:00.000Z",0
"2020-01-10T01:30:00.000Z",0
"2020-01-10T01:45:00.000Z",0
"2020-01-10T02:00:00.000Z",0
"2020-01-10T02:15:00.000Z",0
"2020-01-10T02:30:00.000Z",0
"2020-01-10T02:45:00.000Z",0
"2020-01-10T03:00:00.000Z",0
"2020-01-10T03:15:00.000Z",0
"2020-01-10T03:30:00.000Z",0
"2020-01-10T03:45:00.000Z",0
"2020-01-10T04:00:00.000Z",0
"2020-01-10T04:15:00.000Z",0
"2020-01-10T04:30:00.000Z",0
"2020-01-10T04:45:00.000Z",0
"2020-01-10T05:00:00.000Z",0
"2020-01-10T05:15:00.000Z",0
"2020-01-10T05:30:00.000Z",0
"2020-01-10T05:45:00.000Z",0
"2020-01-10T06:00:00.000Z",0
"2020-01-10T06:15:00.000Z",0
"2020-01-10T06:30:00.000Z",0
"2020-01-10T06:45:00.000Z",0
"2020-01-10T07:00:00.000Z",0
"2020-01-10T07:15:00.000Z",0
"2020-01-10T07:30:00.000Z",2.1934
"2020-01-10T07:45:00.000Z",18.4247
"2020-01-10T08:00:00.000Z",49.1325
"2020-01-10T08:15:00.000Z",78.963
"2020-01-10T08:30:00.000Z",98.7037
"2020-01-10T08:45:00.000Z",137.3078
"2020-01-10T09:00:00.000Z",182.4922
"2020-01-10T09:15:00.000Z",218.4642
"2020-01-10T09:30:00.000Z",180.2987
"2020-01-10T09:45:00.000Z",305.7621
"2020-01-10T10:00:00.000Z",182.0535
"2020-01-10T10:15:00.000Z",279.0024
"2020-01-10T10:30:00.000Z",229.8699
"2020-01-10T10:45:00.000Z",401.8337
"2020-01-10T11:00:00.000Z",229.8699
"2020-01-10T11:15:00.000Z",487.3769
"2020-01-10T11:30:00.000Z",456.2304
"2020-01-10T11:45:00.000Z",474.2164
"2020-01-10T12:00:00.000Z",147.8362
"2020-01-10T12:15:00.000Z",333.3991
"2020-01-10T12:30:00.000Z",134.237
"2020-01-10T12:45:00.000Z",436.9283
"2020-01-10T13:00:00.000Z",477.7259
"2020-01-10T13:15:00.000Z",522.4715
"2020-01-10T13:30:00.000Z",422.8905
"2020-01-10T13:45:00.000Z",338.6633
"2020-01-10T14:00:00.000Z",394.3761
"2020-01-10T14:15:00.000Z",382.093
"2020-01-10T14:30:00.000Z",365.8617
"2020-01-10T14:45:00.000Z",304.8847
"2020-01-10T15:00:00.000Z",268.0354
"2020-01-10T15:15:00.000Z",209.2518
"2020-01-10T15:30:00.000Z",195.6527
"2020-01-10T15:45:00.000Z",113.6189
"2020-01-10T16:00:00.000Z",92.5621
"2020-01-10T16:15:00.000Z",96.0716
"2020-01-10T16:30:00.000Z",60.9769
"2020-01-10T16:45:00.000Z",35.5333
"2020-01-10T17:00:00.000Z",20.1794
"2020-01-10T17:15:00.000Z",5.2642
"2020-01-10T17:30:00.000Z",0
"2020-01-10T17:45:00.000Z",0
"2020-01-10T18:00:00.000Z",0
"2020-01-10T18:15:00.000Z",0
"2020-01-10T18:30:00.000Z",0
"2020-01-10T18:45:00.000Z",0
"2020-01-10T19:00:00.000Z",0
"2020-01-10T19:15:00.000Z",0
"2020-01-10T19:30:00.000Z",0
"2020-01-10T19:45:00.000Z",0
"2020-01-10T20:00:00.000Z",0
"2020-01-10T20:15:00.000Z",0
"2020-01-10T20:30:00.000Z",0
"2020-01-10T20:45:00.000Z",0
"2020-01-10T21:00:00.000Z",0
"2020-01-10T21:15:00.000Z",0
"2020-01-10T21:30:00.000Z",0
"2020-01-10T21:45:00.000Z",0
"2020-01-10T22:00:00.000Z",0
"2020-01-10T22:15:00.000Z",0
"2020-01-10T22:30:00.000Z",0
"2020-01-10T22:45:00.000Z",0
"2020-01-10T23:00:00.000Z",0
"2020-01-10T23:15:00.000Z",0
"2020-01-10T23:30:00.000Z",0
"2020-01-10T23:45:00.000Z",0
"2020-01-11T00:00:00.000Z",0
"2020-01-11T00:15:00.000Z",0
"2020-01-11T00:30:00.000Z",0
"2020-01-11T00:45:00.000Z",0
"2020-01-11T01:00:00.000Z",0
"2020-01-11T01:15:00.000Z",0
"2020-01-11T01:30:00.000Z",0
"2020-01-11T01:45:00.000Z",0
"2020-01-11T02:00:00.000Z",0
"2020-01-11T02:15:00.000Z",0
"2020-01-11T02:30:00.000Z",0
"2020-01-11T02:45:00.000Z",0
"2020-01-11T03:00:00.000Z",0
"2020-01-11T03:15:00.000Z",0
"2020-01-11T03:30:00.000Z",0
"2020-01-11T03:45:00.000Z",0
"2020-01-11T04:00:00.000Z",0
"2020-01-11T04:15:00.000Z",0
"2020-01-11T04:30:00.000Z",0
"2020-01-11T04:45:00.000Z",0
"2020-01-11T05:00:00.000Z",0
"2020-01-11T05:15:00.000Z",0
"2020-01-11T05:30:00.000Z",0
"2020-01-11T05:45:00.000Z",0
"2020-01-11T06:00:00.000Z",0
"2020-01-11T06:15:00.000Z",0
"2020-01-11T06:30:00.000Z",0
"2020-01-11T06:45:00.000Z",0
"2020-01-11T07:00:00.000Z",0
"2020-01-11T07:15:00.000Z",0
"2020-01-11T07:30:00.000Z",24.1276
"2020-01-11T07:45:00.000Z",32.4625
"2020-01-11T08:00:00.000Z",36.8494
"2020-01-11T08:15:00.000Z",57.4675
"2020-01-11T08:30:00.000Z",78.0856
"2020-01-11T08:45:00.000Z",53.0807
"2020-01-11T09:00:00.000Z",58.7835
"2020-01-11T09:15:00.000Z",85.9819
"2020-01-11T09:30:00.000Z",93.0008
"2020-01-11T09:45:00.000Z",85.9819
"2020-01-11T10:00:00.000Z",74.1374
"2020-01-11T10:15:00.000Z",140.8173
"2020-01-11T10:30:00.000Z",228.9926
"2020-01-11T10:45:00.000Z",200.4782
"2020-01-11T11:00:00.000Z",191.7045
"2020-01-11T11:15:00.000Z",361.4749
"2020-01-11T11:30:00.000Z",243.9078
"2020-01-11T11:45:00.000Z",470.2683
"2020-01-11T12:00:00.000Z",471.5843
"2020-01-11T12:15:00.000Z",471.1456
"2020-01-11T12:30:00.000Z",471.1456
"2020-01-11T12:45:00.000Z",467.1975
"2020-01-11T13:00:00.000Z",460.6172
"2020-01-11T13:15:00.000Z",450.5275
"2020-01-11T13:30:00.000Z",454.4757
"2020-01-11T13:45:00.000Z",108.3547
"2020-01-11T14:00:00.000Z",212.7613
"2020-01-11T14:15:00.000Z",381.6543
"2020-01-11T14:30:00.000Z",426.3999
"2020-01-11T14:45:00.000Z",317.6065
"2020-01-11T15:00:00.000Z",87.2979
"2020-01-11T15:15:00.000Z",60.0996
"2020-01-11T15:30:00.000Z",41.2362
"2020-01-11T15:45:00.000Z",155.7325
"2020-01-11T16:00:00.000Z",154.4164
"2020-01-11T16:15:00.000Z",46.9391
"2020-01-11T16:30:00.000Z",42.9909
"2020-01-11T16:45:00.000Z",28.9531
"2020-01-11T17:00:00.000Z",16.67
"2020-01-11T17:15:00.000Z",3.0708
"2020-01-11T17:30:00.000Z",0
"2020-01-11T17:45:00.000Z",0
"2020-01-11T18:00:00.000Z",0
"2020-01-11T18:15:00.000Z",0
"2020-01-11T18:30:00.000Z",0
"2020-01-11T18:45:00.000Z",0
"2020-01-11T19:00:00.000Z",0
"2020-01-11T19:15:00.000Z",0
"2020-01-11T19:30:00.000Z",0
"2020-01-11T19:45:00.000Z",0
"2020-01-11T20:00:00.000Z",0
"2020-01-11T20:15:00.000Z",0
"2020-01-11T20:30:00.000Z",0
"2020-01-11T20:45:00.000Z",0
"2020-01-11T21:00:00.000Z",0
"2020-01-11T21:15:00.000Z",0
"2020-01-11T21:30:00.000Z",0
"2020-01-11T21:45:00.000Z",0
"2020-01-11T22:00:00.000Z",0
"2020-01-11T22:15:00.000Z",0
"2020-01-11T22:30:00.000Z",0
"2020-01-11T22:45:00.000Z",0
"2020-01-11T23:00:00.000Z",0
"2020-01-11T23:15:00.000Z",0
"2020-01-11T23:30:00.000Z",0
"2020-01-11T23:45:00.000Z",0
"2020-01-12T00:00:00.000Z",0
"2020-01-12T00:15:00.000Z",0
"2020-01-12T00:30:00.000Z",0
"2020-01-12T00:45:00.000Z",0
"2020-01-12T01:00:00.000Z",0
"2020-01-12T01:15:00.000Z",0
"2020-01-12T01:30:00.000Z",0
"2020-01-12T01:45:00.000Z",0
"2020-01-12T02:00:00.000Z",0
"2020-01-12T02:15:00.000Z",0
"2020-01-12T02:30:00.000Z",0
"2020-01-12T02:45:00.000Z",0
"2020-01-12T03:00:00.000Z",0
"2020-01-12T03:15:00.000Z",0
"2020-01-12T03:30:00.000Z",0
"2020-01-12T03:45:00.000Z",0
"2020-01-12T04:00:00.000Z",0
"2020-01-12T04:15:00.000Z",0
"2020-01-12T04:30:00.000Z",0
"2020-01-12T04:45:00.000Z",0
"2020-01-12T05:00:00.000Z",0
"2020-01-12T05:15:00.000Z",0
"2020-01-12T05:30:00.000Z",0
"2020-01-12T05:45:00.000Z",0
"2020-01-12T06:00:00.000Z",0
"2020-01-12T06:15:00.000Z",0
"2020-01-12T06:30:00.000Z",0
"2020-01-12T06:45:00.000Z",0
"2020-01-12T07:00:00.000Z",0
"2020-01-12T07:15:00.000Z",1.7547
"2020-01-12T07:30:00.000Z",18.8634
"2020-01-12T07:45:00.000Z",29.8304
"2020-01-12T08:00:00.000Z",60.9769
"2020-01-12T08:15:00.000Z",90.3687
"2020-01-12T08:30:00.000Z",142.572
"2020-01-12T08:45:00.000Z",195.214
"2020-01-12T09:00:00.000Z",151.3457
"2020-01-12T09:15:00.000Z",67.9959
"2020-01-12T09:30:00.000Z",256.1909
"2020-01-12T09:45:00.000Z",240.837
"2020-01-12T10:00:00.000Z",349.1917
"2020-01-12T10:15:00.000Z",373.758
"2020-01-12T10:30:00.000Z",320.2386
"2020-01-12T10:45:00.000Z",426.3999
"2020-01-12T11:00:00.000Z",346.5596
"2020-01-12T11:15:00.000Z",459.7399
"2020-01-12T11:30:00.000Z",497.0279
"2020-01-12T11:45:00.000Z",486.9382
"2020-01-12T12:00:00.000Z",563.2691
"2020-01-12T12:15:00.000Z",265.8419
"2020-01-12T12:30:00.000Z",566.3398
"2020-01-12T12:45:00.000Z",531.2452
"2020-01-12T13:00:00.000Z",593.5382
"2020-01-12T13:15:00.000Z",578.623
"2020-01-12T13:30:00.000Z",460.1785
"2020-01-12T13:45:00.000Z",223.2897
"2020-01-12T14:00:00.000Z",196.0913
"2020-01-12T14:15:00.000Z",155.2938
"2020-01-12T14:30:00.000Z",174.5959
"2020-01-12T14:45:00.000Z",158.8033
"2020-01-12T15:00:00.000Z",200.4782
"2020-01-12T15:15:00.000Z",167.1383
"2020-01-12T15:30:00.000Z",231.6247
"2020-01-12T15:45:00.000Z",163.1901
"2020-01-12T16:00:00.000Z",137.3078
"2020-01-12T16:15:00.000Z",98.7037
"2020-01-12T16:30:00.000Z",55.2741
"2020-01-12T16:45:00.000Z",16.2313
"2020-01-12T17:00:00.000Z",2.6321
"2020-01-12T17:15:00.000Z",0
"2020-01-12T17:30:00.000Z",0
"2020-01-12T17:45:00.000Z",0
"2020-01-12T18:00:00.000Z",0
"2020-01-12T18:15:00.000Z",0
"2020-01-12T18:30:00.000Z",0
"2020-01-12T18:45:00.000Z",0
"2020-01-12T19:00:00.000Z",0
"2020-01-12T19:15:00.000Z",0
"2020-01-12T19:30:00.000Z",0
"2020-01-12T19:45:00.000Z",0
"2020-01-12T20:00:00.000Z",0
"2020-01-12T20:15:00.000Z",0
"2020-01-12T20:30:00.000Z",0
"2020-01-12T20:45:00.000Z",0
"2020-01-12T21:00:00.000Z",0
"2020-01-12T21:15:00.000Z",0
"2020-01-12T21:30:00.000Z",0
"2020-01-12T21:45:00.000Z",0
"2020-01-12T22:00:00.000Z",0
"2020-01-12T22:15:00.000Z",0
"2020-01-12T22:30:00.000Z",0
"2020-01-12T22:45:00.000Z",0
"2020-01-12T23:00:00.000Z",0
"2020-01-12T23:15:00.000Z",0
"2020-01-12T23:30:00.000Z",0
"2020-01-12T23:45:00.000Z",0
"2020-01-13T00:00:00.000Z",0
"2020-01-13T00:15:00.000Z",0
"2020-01-13T00:30:00.000Z",0
"2020-01-13T00:45:00.000Z",0
"2020-01-13T01:00:00.000Z",0
"2020-01-13T01:15:00.000Z",0
"2020-01-13T01:30:00.000Z",0
"2020-01-13T01:45:00.000Z",0
"2020-01-13T02:00:00.000Z",0
"2020-01-13T02:15:00.000Z",0
"2020-01-13T02:30:00.000Z",0
"2020-01-13T02:45:00.000Z",0
"2020-01-13T03:00:00.000Z",0
"2020-01-13T03:15:00.000Z",0
"2020-01-13T03:30:00.000Z",0
"2020-01-13T03:45:00.000Z",0
"2020-01-13T04:00:00.000Z",0
"2020-01-13T04:15:00.000Z",0
"2020-01-13T04:30:00.000Z",0
"2020-01-13T04:45:00.000Z",0
"2020-01-13T05:00:00.000Z",0
"2020-01-13T05:15:00.000Z",0
"2020-01-13T05:30:00.000Z",0
"2020-01-13T05:45:00.000Z",0
"2020-01-13T06:00:00.000Z",0
"2020-01-13T06:15:00.000Z",0
"2020-01-13T06:30:00.000Z",0
"2020-01-13T06:45:00.000Z",0
"2020-01-13T07:00:00.000Z",0
"2020-01-13T07:15:00.000Z",10.9671
"2020-01-13T07:30:00.000Z",9.2123
"2020-01-13T07:45:00.000Z",18.4247
"2020-01-13T08:00:00.000Z",32.9012
"2020-01-13T08:15:00.000Z",67.5572
"2020-01-13T08:30:00.000Z",100.0197
"2020-01-13T08:45:00.000Z",135.9918
"2020-01-13T09:00:00.000Z",173.7185
"2020-01-13T09:15:00.000Z",247.4173
"2020-01-13T09:30:00.000Z",285.5827
"2020-01-13T09:45:00.000Z",314.5358
"2020-01-13T10:00:00.000Z",338.6633
"2020-01-13T10:15:00.000Z",362.7909
"2020-01-13T10:30:00.000Z",386.0411
"2020-01-13T10:45:00.000Z",407.5366
"2020-01-13T11:00:00.000Z",424.6452
"2020-01-13T11:15:00.000Z",443.5086
"2020-01-13T11:30:00.000Z",454.037
"2020-01-13T11:45:00.000Z",464.1267
"2020-01-13T12:00:00.000Z",474.2164
"2020-01-13T12:15:00.000Z",479.9193
"2020-01-13T12:30:00.000Z",481.2353
"2020-01-13T12:45:00.000Z",471.5843
"2020-01-13T13:00:00.000Z",463.2493
"2020-01-13T13:15:00.000Z",453.5983
"2020-01-13T13:30:00.000Z",437.8057
"2020-01-13T13:45:00.000Z",420.6971
"2020-01-13T14:00:00.000Z",400.079
"2020-01-13T14:15:00.000Z",378.1448
"2020-01-13T14:30:00.000Z",353.1399
"2020-01-13T14:45:00.000Z",325.5028
"2020-01-13T15:00:00.000Z",295.2337
"2020-01-13T15:15:00.000Z",263.2098
"2020-01-13T15:30:00.000Z",228.1152
"2020-01-13T15:45:00.000Z",186.4403
"2020-01-13T16:00:00.000Z",106.6
"2020-01-13T16:15:00.000Z",69.7506
"2020-01-13T16:30:00.000Z",39.4815
"2020-01-13T16:45:00.000Z",20.1794
"2020-01-13T17:00:00.000Z",7.4576
"2020-01-13T17:15:00.000Z",11.4058
"2020-01-13T17:30:00.000Z",0
"2020-01-13T17:45:00.000Z",0
"2020-01-13T18:00:00.000Z",0
"2020-01-13T18:15:00.000Z",0
"2020-01-13T18:30:00.000Z",0
"2020-01-13T18:45:00.000Z",0
"2020-01-13T19:00:00.000Z",0
"2020-01-13T19:15:00.000Z",0
"2020-01-13T19:30:00.000Z",0
"2020-01-13T19:45:00.000Z",0
"2020-01-13T20:00:00.000Z",0
"2020-01-13T20:15:00.000Z",0
"2020-01-13T20:30:00.000Z",0
"2020-01-13T20:45:00.000Z",0
"2020-01-13T21:00:00.000Z",0
"2020-01-13T21:15:00.000Z",0
"2020-01-13T21:30:00.000Z",0
"2020-01-13T21:45:00.000Z",0
"2020-01-13T22:00:00.000Z",0
"2020-01-13T22:15:00.000Z",0
"2020-01-13T22:30:00.000Z",0
"2020-01-13T22:45:00.000Z",0
"2020-01-13T23:00:00.000Z",0
"2020-01-13T23:15:00.000Z",0
"2020-01-13T23:30:00.000Z",0
"2020-01-13T23:45:00.000Z",0
"2020-01-14T00:00:00.000Z",0
"2020-01-14T00:15:00.000Z",0
"2020-01-14T00:30:00.000Z",0
"2020-01-14T00:45:00.000Z",0
"2020-01-14T01:00:00.000Z",0
"2020-01-14T01:15:00.000Z",0
"2020-01-14T01:30:00.000Z",0
"2020-01-14T01:45:00.000Z",0
"2020-01-14T02:00:00.000Z",0
"2020-01-14T02:15:00.000Z",0
"2020-01-14T02:30:00.000Z",0
"2020-01-14T02:45:00.000Z",0
"2020-01-14T03:00:00.000Z",0
"2020-01-14T03:15:00.000Z",0
"2020-01-14T03:30:00.000Z",0
"2020-01-14T03:45:00.000Z",0
"2020-01-14T04:00:00.000Z",0
"2020-01-14T04:15:00.000Z",0
"2020-01-14T04:30:00.000Z",0
"2020-01-14T04:45:00.000Z",0
"2020-01-14T05:00:00.000Z",0
"2020-01-14T05:15:00.000Z",0
"2020-01-14T05:30:00.000Z",0
"2020-01-14T05:45:00.000Z",0
"2020-01-14T06:00:00.000Z",0
"2020-01-14T06:15:00.000Z",0
"2020-01-14T06:30:00.000Z",0
"2020-01-14T06:45:00.000Z",0
"2020-01-14T07:00:00.000Z",0
"2020-01-14T07:15:00.000Z",0
"2020-01-14T07:30:00.000Z",4.8255
"2020-01-14T07:45:00.000Z",19.7407
"2020-01-14T08:00:00.000Z",30.7078
"2020-01-14T08:15:00.000Z",46.5004
"2020-01-14T08:30:00.000Z",55.2741
"2020-01-14T08:45:00.000Z",123.7086
"2020-01-14T09:00:00.000Z",121.9539
"2020-01-14T09:15:00.000Z",161.4354
"2020-01-14T09:30:00.000Z",208.8131
"2020-01-14T09:45:00.000Z",382.9703
"2020-01-14T10:00:00.000Z",452.2822
"2020-01-14T10:15:00.000Z",411.9234
"2020-01-14T10:30:00.000Z",417.6263
"2020-01-14T10:45:00.000Z",412.3621
"2020-01-14T11:00:00.000Z",419.381
"2020-01-14T11:15:00.000Z",520.7168
"2020-01-14T11:30:00.000Z",472.023
"2020-01-14T11:45:00.000Z",502.7308
"2020-01-14T12:00:00.000Z",495.7119
"2020-01-14T12:15:00.000Z",484.3061
"2020-01-14T12:30:00.000Z",203.1103
"2020-01-14T12:45:00.000Z",160.558
"2020-01-14T13:00:00.000Z",136.4304
"2020-01-14T13:15:00.000Z",246.5399
"2020-01-14T13:30:00.000Z",480.358
"2020-01-14T13:45:00.000Z",455.7917
"2020-01-14T14:00:00.000Z",405.3432
"2020-01-14T14:15:00.000Z",405.7818
"2020-01-14T14:30:00.000Z",364.107
"2020-01-14T14:45:00.000Z",329.0123
"2020-01-14T15:00:00.000Z",59.6609
"2020-01-14T15:15:00.000Z",253.9975
"2020-01-14T15:30:00.000Z",212.7613
"2020-01-14T15:45:00.000Z",160.1193
"2020-01-14T16:00:00.000Z",118.8831
"2020-01-14T16:15:00.000Z",78.963
"2020-01-14T16:30:00.000Z",49.1325
"2020-01-14T16:45:00.000Z",25.8823
"2020-01-14T17:00:00.000Z",4.8255
